RN7SL1	0.04764514464845858
RPPH1	0.039473765759996754
RNU2-1	0.038651861011977214
SNORD3A	0.03766420431706684
RMRP	0.03727759798926955
RNU1-3	0.034869646927070924
RNU1-1	0.034548660115848825
RNU1-4	0.03451882562602606
RNVU1-18	0.03384934831735098
RNU1-2	0.03309373561569937
SNORA73A	0.032188984920814935
RNU2-2P	0.03146234958213749
RPLP0P6	-0.029482122218309405
BCYRN1	0.029076271200548974
FTLP3	-0.02902753824453442
LOC101928075	0.028997639945054034
RPL39P3	-0.028971546628262172
RNY3	0.028126550881444962
SNORA63	0.02774052354725674
RPL18AP3	-0.027541815313625678
UBE2C	-0.0265473197081807
RPLP0P9	-0.02632263847704755
RNVU1-7	0.02619215042920299
RPL41P1	-0.025980857668007402
SCARNA2	0.025729871105968558
MYBL2	-0.025474927330636072
RPS15P4	-0.025446888547176548
RPS7P1	-0.025394350902519167
SNRPGP2	-0.02536410276865391
RPS3AP6	-0.025345665831288614
RPS18P12	-0.025033105151910047
SNORA48	0.02493758595696648
MIR3682	-0.024886985266686642
CPXM1	-0.024829654249692787
TOP2A	-0.024807417991072733
CYCSP30	0.0246714347961364
PBK	-0.02461758545739476
RPS3AP26	-0.02456185530007035
MT2P1	-0.024442729421508755
SCARNA10	0.024417477107012673
SNRPGP10	-0.024301562050132626
RN7SL2	0.024249012124945152
RPS27P3	-0.024194447538415507
RPL14P1	-0.024038073701925768
SAA1	-0.0239158882967686
RPS27P4	-0.023799052049170006
COL3A1	-0.023509204842808433
LOC729348	0.02348922836108115
SCARNA5	0.02331764150268218
SCARNA7	0.023163846144420547
COX6A1P2	-0.022976033257903664
SNORA81	0.022960177277036763
COL1A1	-0.02295933973965688
SNORD97	0.022820357145655352
RPL26P19	-0.02278974684063484
TMSB4XP8	-0.022684985491605518
FTH1P2	-0.022667933692697623
NDUFA4P1	-0.022645598284507816
PLA2G2A	-0.02264499987546814
LOC105369550	-0.02260547980932645
DNAJC19P8	0.022594638990476843
RPS27AP5	-0.022521270699151594
RPS27AP16	-0.02248123714182634
FTH1P8	-0.022406941118298385
TPI1P1	-0.022378637173125528
BIRC5	-0.022372450534087374
IGFBP2	-0.022331767373119725
RPL6P27	-0.02232928233641641
PI3	-0.022198257975695412
MIR621	-0.022153706509495445
CHI3L1	-0.0219911891188534
FCF1P1	0.021966686465157544
GPX1P1	-0.02189248264657842
RPL7P9	-0.021866602140745435
SNORA57	0.02186438775311129
FTLP2	-0.02182243206943623
MMP9	-0.021751873533592973
FAUP1	-0.021747049883640093
SNORD10	0.021696151920831023
SNORA49	0.021693926409521606
AURKB	-0.021669963298261076
RPL37AP1	-0.021498848648658815
RPL13AP25	-0.02148000568031359
RPL35P5	-0.021466695997611262
SNORA54	0.021380297126484964
FTH1P7	-0.02121658123923403
YBX1P1	-0.021174665079295288
RPL7P1	-0.021170687410625586
RPS3AP5	-0.021143590806579234
RPS2P46	-0.021123409999168296
FAM64A	-0.021104730198393238
RPS20P14	-0.02108403278423859
RPL12P4	-0.02107889667987644
GAPDHP65	-0.021017029465048936
RAB9AP2	0.02097982083456767
RAB9AP5	0.020976174004883854
RPL10P9	-0.020953279237182893
RNY1	0.02094627918264394
RPL31P4	-0.020827435724541744
TPT1P9	-0.020689668592335418
